Date,Day,Time,Hour,Route,Bus No,Student_ID,Attendance
22-01-2026,Thursday,16:37,16,City Center,B-102,S2216,Present
22-01-2026,Thursday,16:38,16,South Suburb,B-303,S2428,Present
22-01-2026,Thursday,16:51,16,Express Dc,B-401,S2080,Present
22-01-2026,Thursday,16:45,16,City Center,B-102,S2246,Present
22-01-2026,Thursday,16:44,16,City Center,B-101,S2314,Present
22-01-2026,Thursday,16:30,16,City Center,B-101,S2074,Present
22-01-2026,Thursday,16:52,16,City Center,B-102,S2512,Present
23-01-2026,Friday,08:50,8,University,B-202,S2385,Present
23-01-2026,Friday,09:15,9,Express Dc,B-401,S2430,Present
23-01-2026,Friday,08:42,8,University,B-202,S2179,Present
23-01-2026,Friday,09:13,9,South Suburb,B-303,S2119,Present
23-01-2026,Friday,08:47,8,University,B-202,S2585,Present
23-01-2026,Friday,08:47,8,South Suburb,B-303,S2094,Present
23-01-2026,Friday,08:39,8,City Center,B-102,S2429,Present
23-01-2026,Friday,08:54,8,City Center,B-102,S2383,Absent
23-01-2026,Friday,08:44,8,City Center,B-101,S2041,Present
23-01-2026,Friday,09:07,9,City Center,B-102,S2117,Present
23-01-2026,Friday,08:43,8,University,B-202,S2502,Present
23-01-2026,Friday,17:09,17,City Center,B-102,S2566,Absent
23-01-2026,Friday,16:58,16,City Center,B-102,S2161,Present
23-01-2026,Friday,17:04,17,University,B-202,S2109,Absent
23-01-2026,Friday,16:36,16,South Suburb,B-303,S2180,Absent
23-01-2026,Friday,17:12,17,City Center,B-101,S2315,Present
23-01-2026,Friday,16:53,16,City Center,B-102,S2229,Present
23-01-2026,Friday,17:15,17,City Center,B-102,S2017,Present
23-01-2026,Friday,16:44,16,University,B-202,S2344,Present
23-01-2026,Friday,17:12,17,City Center,B-101,S2080,Present
23-01-2026,Friday,17:03,17,City Center,B-102,S2014,Present
23-01-2026,Friday,16:34,16,University,B-202,S2571,Present
26-01-2026,Monday,09:13,9,Express Dc,B-401,S2163,Present
26-01-2026,Monday,08:50,8,University,B-202,S2530,Present
26-01-2026,Monday,08:34,8,University,B-202,S2495,Present
26-01-2026,Monday,08:53,8,University,B-202,S2585,Present
26-01-2026,Monday,09:12,9,City Center,B-102,S2294,Present
26-01-2026,Monday,08:49,8,South Suburb,B-303,S2145,Present
26-01-2026,Monday,08:54,8,University,B-202,S2368,Present
26-01-2026,Monday,09:08,9,City Center,B-101,S2152,Present
26-01-2026,Monday,08:48,8,University,B-202,S2231,Present
26-01-2026,Monday,08:34,8,South Suburb,B-303,S2001,Present
26-01-2026,Monday,08:38,8,City Center,B-102,S2574,Present
26-01-2026,Monday,09:12,9,City Center,B-102,S2145,Absent
26-01-2026,Monday,09:13,9,University,B-202,S2564,Present
26-01-2026,Monday,08:44,8,City Center,B-101,S2094,Present
26-01-2026,Monday,16:50,16,Express Dc,B-401,S2220,Present
26-01-2026,Monday,16:32,16,City Center,B-101,S2542,Present
26-01-2026,Monday,16:41,16,City Center,B-101,S2134,Present
26-01-2026,Monday,17:13,17,City Center,B-102,S2361,Present
26-01-2026,Monday,16:56,16,South Suburb,B-303,S2456,Present
26-01-2026,Monday,16:32,16,South Suburb,B-303,S2365,Present
26-01-2026,Monday,16:44,16,Express Dc,B-401,S2447,Present
26-01-2026,Monday,16:50,16,City Center,B-102,S2014,Present
26-01-2026,Monday,17:12,17,City Center,B-101,S2263,Present
26-01-2026,Monday,16:42,16,University,B-202,S2261,Present
26-01-2026,Monday,17:14,17,City Center,B-101,S2452,Present
26-01-2026,Monday,16:48,16,City Center,B-102,S2181,Present
27-01-2026,Tuesday,09:05,9,University,B-202,S2054,Present
27-01-2026,Tuesday,08:53,8,University,B-202,S2484,Present
27-01-2026,Tuesday,09:09,9,University,B-202,S2163,Present
27-01-2026,Tuesday,08:35,8,University,B-202,S2173,Present
27-01-2026,Tuesday,09:01,9,Express Dc,B-401,S2343,Present
27-01-2026,Tuesday,09:15,9,City Center,B-101,S2475,Present
27-01-2026,Tuesday,09:11,9,South Suburb,B-303,S2348,Present
27-01-2026,Tuesday,08:40,8,South Suburb,B-303,S2381,Present
27-01-2026,Tuesday,09:03,9,City Center,B-101,S2572,Present
27-01-2026,Tuesday,08:36,8,University,B-202,S2209,Absent
27-01-2026,Tuesday,09:01,9,City Center,B-102,S2137,Present
27-01-2026,Tuesday,09:15,9,City Center,B-102,S2117,Present
27-01-2026,Tuesday,08:32,8,City Center,B-102,S2509,Present
27-01-2026,Tuesday,16:34,16,South Suburb,B-303,S2299,Absent
27-01-2026,Tuesday,16:31,16,Express Dc,B-401,S2427,Present
27-01-2026,Tuesday,16:33,16,University,B-202,S2515,Present
27-01-2026,Tuesday,16:55,16,South Suburb,B-303,S2554,Present
27-01-2026,Tuesday,16:55,16,Express Dc,B-401,S2138,Present
27-01-2026,Tuesday,16:57,16,University,B-202,S2462,Present
27-01-2026,Tuesday,17:01,17,Express Dc,B-401,S2329,Present
27-01-2026,Tuesday,16:48,16,Express Dc,B-401,S2411,Present
27-01-2026,Tuesday,16:42,16,Express Dc,B-401,S2071,Present
27-01-2026,Tuesday,16:42,16,South Suburb,B-303,S2357,Present
27-01-2026,Tuesday,17:00,17,University,B-202,S2369,Present
27-01-2026,Tuesday,16:48,16,South Suburb,B-303,S2116,Present
28-01-2026,Wednesday,08:37,8,University,B-202,S2233,Present
28-01-2026,Wednesday,09:15,9,City Center,B-102,S2562,Present
28-01-2026,Wednesday,09:06,9,University,B-202,S2476,Present
28-01-2026,Wednesday,08:44,8,University,B-202,S2455,Present
28-01-2026,Wednesday,08:30,8,City Center,B-101,S2516,Present
28-01-2026,Wednesday,08:32,8,City Center,B-102,S2067,Present
28-01-2026,Wednesday,08:32,8,Express Dc,B-401,S2221,Present
28-01-2026,Wednesday,09:15,9,City Center,B-102,S2586,Present
28-01-2026,Wednesday,08:52,8,South Suburb,B-303,S2373,Present
28-01-2026,Wednesday,09:02,9,South Suburb,B-303,S2120,Present
28-01-2026,Wednesday,09:07,9,Express Dc,B-401,S2460,Present
28-01-2026,Wednesday,13:29,13,Express Dc,B-401,S2170,Present
28-01-2026,Wednesday,17:10,17,South Suburb,B-303,S2360,Present
28-01-2026,Wednesday,16:42,16,City Center,B-101,S2568,Present
28-01-2026,Wednesday,16:52,16,University,B-202,S2022,Present
28-01-2026,Wednesday,17:02,17,South Suburb,B-303,S2590,Absent
28-01-2026,Wednesday,16:42,16,Express Dc,B-401,S2388,Present
28-01-2026,Wednesday,16:35,16,University,B-202,S2257,Present
28-01-2026,Wednesday,16:56,16,University,B-202,S2412,Present
28-01-2026,Wednesday,16:53,16,South Suburb,B-303,S2354,Present
28-01-2026,Wednesday,16:34,16,University,B-202,S2593,Present
28-01-2026,Wednesday,16:49,16,Express Dc,B-401,S2332,Present
28-01-2026,Wednesday,16:46,16,South Suburb,B-303,S2168,Absent
29-01-2026,Thursday,08:44,8,University,B-202,S2405,Present
29-01-2026,Thursday,09:13,9,City Center,B-101,S2010,Present
29-01-2026,Thursday,08:45,8,South Suburb,B-303,S2356,Present
29-01-2026,Thursday,08:47,8,University,B-202,S2396,Present
29-01-2026,Thursday,08:37,8,Express Dc,B-401,S2568,Present
29-01-2026,Thursday,09:01,9,Express Dc,B-401,S2151,Present
29-01-2026,Thursday,08:33,8,City Center,B-101,S2407,Present
29-01-2026,Thursday,08:56,8,City Center,B-102,S2064,Present
29-01-2026,Thursday,09:06,9,City Center,B-101,S2053,Present
29-01-2026,Thursday,08:31,8,South Suburb,B-303,S2146,Present
29-01-2026,Thursday,08:50,8,South Suburb,B-303,S2039,Present
29-01-2026,Thursday,09:05,9,South Suburb,B-303,S2128,Present
29-01-2026,Thursday,09:00,9,City Center,B-102,S2156,Present
29-01-2026,Thursday,09:00,9,South Suburb,B-303,S2050,Present
29-01-2026,Thursday,09:08,9,South Suburb,B-303,S2297,Present
29-01-2026,Thursday,16:46,16,City Center,B-101,S2371,Present
29-01-2026,Thursday,16:37,16,South Suburb,B-303,S2057,Present
29-01-2026,Thursday,16:30,16,University,B-202,S2597,Present
29-01-2026,Thursday,16:36,16,City Center,B-102,S2319,Present
29-01-2026,Thursday,17:00,17,City Center,B-102,S2331,Present
29-01-2026,Thursday,16:44,16,City Center,B-102,S2099,Present
29-01-2026,Thursday,16:57,16,City Center,B-102,S2231,Present
29-01-2026,Thursday,16:54,16,City Center,B-101,S2113,Present
29-01-2026,Thursday,16:43,16,City Center,B-101,S2567,Present
29-01-2026,Thursday,16:35,16,South Suburb,B-303,S2123,Present
29-01-2026,Thursday,17:11,17,City Center,B-101,S2384,Present
29-01-2026,Thursday,16:43,16,City Center,B-101,S2213,Present
29-01-2026,Thursday,17:09,17,South Suburb,B-303,S2560,Present
29-01-2026,Thursday,16:43,16,University,B-202,S2213,Present
29-01-2026,Thursday,17:02,17,City Center,B-101,S2146,Present
30-01-2026,Friday,08:55,8,City Center,B-101,S2125,Present
30-01-2026,Friday,08:50,8,South Suburb,B-303,S2229,Present
30-01-2026,Friday,08:58,8,South Suburb,B-303,S2435,Present
30-01-2026,Friday,08:31,8,South Suburb,B-303,S2480,Present
30-01-2026,Friday,08:50,8,City Center,B-102,S2420,Present
30-01-2026,Friday,08:45,8,Express Dc,B-401,S2457,Present
30-01-2026,Friday,08:40,8,South Suburb,B-303,S2223,Present
30-01-2026,Friday,09:15,9,University,B-202,S2498,Absent
30-01-2026,Friday,08:56,8,City Center,B-102,S2155,Present
30-01-2026,Friday,09:15,9,University,B-202,S2265,Present
30-01-2026,Friday,16:49,16,City Center,B-101,S2258,Absent
30-01-2026,Friday,16:42,16,City Center,B-102,S2257,Present
30-01-2026,Friday,16:44,16,City Center,B-102,S2380,Present
30-01-2026,Friday,16:48,16,University,B-202,S2326,Present
30-01-2026,Friday,16:58,16,South Suburb,B-303,S2210,Absent
30-01-2026,Friday,17:08,17,City Center,B-101,S2203,Absent
30-01-2026,Friday,17:15,17,City Center,B-102,S2093,Present
30-01-2026,Friday,16:45,16,Express Dc,B-401,S2307,Present
30-01-2026,Friday,17:15,17,South Suburb,B-303,S2135,Present
30-01-2026,Friday,16:33,16,University,B-202,S2587,Present
30-01-2026,Friday,16:44,16,City Center,B-101,S2539,Present
02-02-2026,Monday,08:46,8,South Suburb,B-303,S2586,Present
02-02-2026,Monday,08:36,8,University,B-202,S2538,Absent
02-02-2026,Monday,08:41,8,University,B-202,S2439,Present
02-02-2026,Monday,09:09,9,City Center,B-101,S2497,Present
02-02-2026,Monday,08:55,8,City Center,B-101,S2366,Present
02-02-2026,Monday,08:46,8,South Suburb,B-303,S2258,Present
02-02-2026,Monday,08:39,8,University,B-202,S2228,Present
02-02-2026,Monday,08:50,8,University,B-202,S2405,Present
02-02-2026,Monday,08:45,8,University,B-202,S2328,Present
02-02-2026,Monday,09:01,9,University,B-202,S2363,Present
02-02-2026,Monday,09:14,9,City Center,B-101,S2118,Present
02-02-2026,Monday,08:55,8,South Suburb,B-303,S2122,Present
02-02-2026,Monday,08:41,8,City Center,B-102,S2113,Present
02-02-2026,Monday,09:07,9,City Center,B-102,S2374,Present
02-02-2026,Monday,08:38,8,University,B-202,S2466,Present
02-02-2026,Monday,16:57,16,University,B-202,S2368,Present
02-02-2026,Monday,16:53,16,City Center,B-101,S2438,Absent
02-02-2026,Monday,16:59,16,City Center,B-102,S2122,Present
02-02-2026,Monday,17:15,17,University,B-202,S2493,Present
02-02-2026,Monday,17:08,17,City Center,B-101,S2317,Absent
02-02-2026,Monday,16:51,16,City Center,B-101,S2271,Present
02-02-2026,Monday,17:02,17,University,B-202,S2331,Present
02-02-2026,Monday,16:46,16,South Suburb,B-303,S2087,Present
02-02-2026,Monday,16:55,16,South Suburb,B-303,S2057,Present
02-02-2026,Monday,16:32,16,South Suburb,B-303,S2041,Absent
02-02-2026,Monday,16:47,16,University,B-202,S2283,Present
02-02-2026,Monday,17:07,17,City Center,B-101,S2207,Present
02-02-2026,Monday,16:57,16,City Center,B-101,S2423,Present
02-02-2026,Monday,16:53,16,City Center,B-101,S2295,Present
02-02-2026,Monday,16:58,16,University,B-202,S2562,Present
03-02-2026,Tuesday,08:56,8,City Center,B-101,S2318,Present
03-02-2026,Tuesday,08:32,8,University,B-202,S2458,Present
03-02-2026,Tuesday,08:59,8,City Center,B-101,S2199,Present
03-02-2026,Tuesday,09:11,9,South Suburb,B-303,S2500,Present
03-02-2026,Tuesday,08:42,8,University,B-202,S2017,Present
03-02-2026,Tuesday,08:35,8,University,B-202,S2117,Present
03-02-2026,Tuesday,09:10,9,Express Dc,B-401,S2048,Present
03-02-2026,Tuesday,09:09,9,University,B-202,S2458,Present
03-02-2026,Tuesday,08:34,8,City Center,B-101,S2301,Present
03-02-2026,Tuesday,09:08,9,University,B-202,S2405,Present
03-02-2026,Tuesday,08:30,8,University,B-202,S2400,Present
03-02-2026,Tuesday,09:08,9,South Suburb,B-303,S2001,Present
03-02-2026,Tuesday,09:12,9,South Suburb,B-303,S2555,Present
03-02-2026,Tuesday,17:06,17,City Center,B-101,S2086,Present
03-02-2026,Tuesday,17:14,17,City Center,B-102,S2016,Present
03-02-2026,Tuesday,16:58,16,University,B-202,S2082,Present
03-02-2026,Tuesday,16:58,16,City Center,B-102,S2328,Present
03-02-2026,Tuesday,16:59,16,City Center,B-101,S2577,Absent
03-02-2026,Tuesday,16:31,16,University,B-202,S2090,Present
03-02-2026,Tuesday,17:07,17,Express Dc,B-401,S2315,Present
03-02-2026,Tuesday,17:13,17,University,B-202,S2271,Present
03-02-2026,Tuesday,17:03,17,City Center,B-102,S2205,Present
03-02-2026,Tuesday,16:52,16,Express Dc,B-401,S2160,Present
03-02-2026,Tuesday,16:38,16,University,B-202,S2182,Present
03-02-2026,Tuesday,17:06,17,University,B-202,S2048,Present
04-02-2026,Wednesday,08:38,8,University,B-202,S2447,Present
04-02-2026,Wednesday,08:43,8,University,B-202,S2485,Present
04-02-2026,Wednesday,09:00,9,City Center,B-102,S2571,Present
04-02-2026,Wednesday,09:04,9,Express Dc,B-401,S2470,Present
04-02-2026,Wednesday,09:00,9,South Suburb,B-303,S2297,Present
04-02-2026,Wednesday,09:12,9,City Center,B-102,S2091,Present
04-02-2026,Wednesday,08:38,8,City Center,B-102,S2200,Present
04-02-2026,Wednesday,09:05,9,City Center,B-102,S2101,Present
04-02-2026,Wednesday,08:35,8,University,B-202,S2239,Present
04-02-2026,Wednesday,08:53,8,South Suburb,B-303,S2584,Present
04-02-2026,Wednesday,16:47,16,University,B-202,S2294,Absent
04-02-2026,Wednesday,16:36,16,Express Dc,B-401,S2237,Present
04-02-2026,Wednesday,17:02,17,South Suburb,B-303,S2222,Present
04-02-2026,Wednesday,16:45,16,University,B-202,S2344,Present
04-02-2026,Wednesday,17:13,17,South Suburb,B-303,S2542,Present
04-02-2026,Wednesday,16:51,16,Express Dc,B-401,S2464,Absent
04-02-2026,Wednesday,16:39,16,South Suburb,B-303,S2040,Present
04-02-2026,Wednesday,16:39,16,University,B-202,S2128,Absent
04-02-2026,Wednesday,16:33,16,City Center,B-102,S2554,Present
04-02-2026,Wednesday,17:09,17,University,B-202,S2000,Present
05-02-2026,Thursday,09:08,9,City Center,B-101,S2527,Present
05-02-2026,Thursday,08:34,8,City Center,B-102,S2529,Present
05-02-2026,Thursday,08:40,8,City Center,B-102,S2063,Present
05-02-2026,Thursday,09:04,9,University,B-202,S2141,Present
05-02-2026,Thursday,08:33,8,City Center,B-101,S2433,Present
05-02-2026,Thursday,08:53,8,City Center,B-102,S2021,Present
05-02-2026,Thursday,09:06,9,City Center,B-102,S2350,Present
05-02-2026,Thursday,08:58,8,University,B-202,S2471,Present
05-02-2026,Thursday,09:01,9,City Center,B-102,S2182,Present
05-02-2026,Thursday,08:34,8,City Center,B-102,S2388,Present
05-02-2026,Thursday,08:44,8,University,B-202,S2034,Present
05-02-2026,Thursday,08:49,8,University,B-202,S2409,Present
05-02-2026,Thursday,09:04,9,City Center,B-102,S2496,Present
05-02-2026,Thursday,17:06,17,City Center,B-101,S2182,Present
05-02-2026,Thursday,16:53,16,South Suburb,B-303,S2563,Present
05-02-2026,Thursday,16:32,16,City Center,B-102,S2035,Present
05-02-2026,Thursday,17:09,17,City Center,B-101,S2211,Present
05-02-2026,Thursday,17:09,17,City Center,B-102,S2245,Present
05-02-2026,Thursday,16:43,16,University,B-202,S2091,Present
05-02-2026,Thursday,16:56,16,Express Dc,B-401,S2488,Present
05-02-2026,Thursday,16:45,16,South Suburb,B-303,S2473,Present
05-02-2026,Thursday,16:38,16,City Center,B-101,S2264,Present
05-02-2026,Thursday,16:36,16,University,B-202,S2118,Present
05-02-2026,Thursday,16:46,16,South Suburb,B-303,S2549,Present
05-02-2026,Thursday,16:47,16,City Center,B-101,S2298,Present
06-02-2026,Friday,08:40,8,University,B-202,S2411,Present
06-02-2026,Friday,08:42,8,University,B-202,S2114,Present
06-02-2026,Friday,09:13,9,South Suburb,B-303,S2230,Present
06-02-2026,Friday,08:39,8,Express Dc,B-401,S2073,Present
06-02-2026,Friday,08:41,8,Express Dc,B-401,S2209,Present
06-02-2026,Friday,09:03,9,University,B-202,S2145,Present
06-02-2026,Friday,09:05,9,City Center,B-102,S2553,Absent
06-02-2026,Friday,09:07,9,City Center,B-101,S2401,Present
06-02-2026,Friday,08:51,8,University,B-202,S2488,Present
06-02-2026,Friday,08:56,8,Express Dc,B-401,S2476,Present
06-02-2026,Friday,09:06,9,University,B-202,S2252,Present
06-02-2026,Friday,08:38,8,City Center,B-101,S2468,Present
06-02-2026,Friday,16:59,16,City Center,B-102,S2144,Present
06-02-2026,Friday,16:43,16,City Center,B-101,S2458,Present
06-02-2026,Friday,16:34,16,University,B-202,S2082,Present
06-02-2026,Friday,16:54,16,University,B-202,S2553,Present
06-02-2026,Friday,16:39,16,City Center,B-101,S2189,Present
06-02-2026,Friday,16:54,16,University,B-202,S2097,Present
06-02-2026,Friday,16:59,16,Express Dc,B-401,S2295,Present
06-02-2026,Friday,16:54,16,City Center,B-102,S2167,Present
06-02-2026,Friday,16:53,16,South Suburb,B-303,S2158,Present
06-02-2026,Friday,16:47,16,South Suburb,B-303,S2013,Present
06-02-2026,Friday,16:54,16,University,B-202,S2228,Present
06-02-2026,Friday,17:02,17,University,B-202,S2332,Present
06-02-2026,Friday,17:10,17,City Center,B-102,S2425,Present
06-02-2026,Friday,16:45,16,University,B-202,S2278,Present
06-02-2026,Friday,17:15,17,Express Dc,B-401,S2405,Present
09-02-2026,Monday,09:08,9,University,B-202,S2389,Present
09-02-2026,Monday,09:10,9,South Suburb,B-303,S2583,Absent
09-02-2026,Monday,09:01,9,City Center,B-101,S2080,Present
09-02-2026,Monday,08:41,8,University,B-202,S2268,Present
09-02-2026,Monday,09:04,9,University,B-202,S2509,Present
09-02-2026,Monday,09:04,9,University,B-202,S2047,Present
09-02-2026,Monday,09:14,9,South Suburb,B-303,S2168,Absent
09-02-2026,Monday,08:42,8,City Center,B-101,S2298,Present
09-02-2026,Monday,09:08,9,University,B-202,S2088,Present
09-02-2026,Monday,09:05,9,City Center,B-102,S2354,Present
09-02-2026,Monday,08:42,8,City Center,B-102,S2373,Present
09-02-2026,Monday,09:08,9,University,B-202,S2327,Present
09-02-2026,Monday,08:38,8,University,B-202,S2470,Present
09-02-2026,Monday,16:51,16,University,B-202,S2111,Present
09-02-2026,Monday,17:06,17,City Center,B-102,S2515,Present
09-02-2026,Monday,16:42,16,South Suburb,B-303,S2279,Absent
09-02-2026,Monday,17:07,17,City Center,B-102,S2599,Present
09-02-2026,Monday,17:00,17,City Center,B-102,S2570,Present
09-02-2026,Monday,16:46,16,South Suburb,B-303,S2483,Present
09-02-2026,Monday,16:40,16,City Center,B-101,S2376,Present
09-02-2026,Monday,16:53,16,City Center,B-101,S2520,Present
09-02-2026,Monday,17:14,17,University,B-202,S2264,Present
09-02-2026,Monday,16:37,16,City Center,B-101,S2334,Present
09-02-2026,Monday,16:37,16,South Suburb,B-303,S2171,Present
10-02-2026,Tuesday,09:02,9,South Suburb,B-303,S2282,Present
10-02-2026,Tuesday,08:47,8,City Center,B-101,S2557,Present
10-02-2026,Tuesday,08:35,8,City Center,B-101,S2043,Present
10-02-2026,Tuesday,08:37,8,South Suburb,B-303,S2445,Present
10-02-2026,Tuesday,09:07,9,City Center,B-101,S2329,Present
10-02-2026,Tuesday,09:01,9,University,B-202,S2400,Present
10-02-2026,Tuesday,09:11,9,Express Dc,B-401,S2174,Present
10-02-2026,Tuesday,08:38,8,South Suburb,B-303,S2278,Present
10-02-2026,Tuesday,08:38,8,University,B-202,S2497,Present
10-02-2026,Tuesday,08:48,8,City Center,B-101,S2354,Absent
10-02-2026,Tuesday,08:47,8,University,B-202,S2013,Present
10-02-2026,Tuesday,08:42,8,University,B-202,S2106,Present
10-02-2026,Tuesday,08:55,8,City Center,B-102,S2403,Present
10-02-2026,Tuesday,13:31,13,University,B-202,S2280,Present
10-02-2026,Tuesday,16:35,16,City Center,B-102,S2558,Present
10-02-2026,Tuesday,16:37,16,City Center,B-102,S2375,Present
10-02-2026,Tuesday,17:04,17,City Center,B-101,S2026,Present
10-02-2026,Tuesday,17:07,17,City Center,B-102,S2455,Present
10-02-2026,Tuesday,16:41,16,Express Dc,B-401,S2353,Present
10-02-2026,Tuesday,16:37,16,South Suburb,B-303,S2517,Present
